"RA","EVADIDO","RESID_ARARAS","BOLSISTA","GRADE_CORRENTE","NOTA_MEDIA","PONTUACAO_PS","TOT_MAT_CURSADAS","TOT_APROVACOES","TOT_REPROVACOES","TOT_REPROV_FREQ","TOT_REPROV_NOTA_FREQ","NCS005","NCS012","SIF001","SIF002","SIF004","SIF005","SIF008","SIF009","SIF010","SIF011","SIF012","SIF015","SIF016","SIF017","SIF019","SIF021","SIF022","SIF026","SIF027","SIF028","SIF031","SIF032","SIF033","SIF035","SIF037","SIF040","SIF041","SIF042","SIF043","SIF047","SIF049","SIF056","SIF057","SIF058","SIF060","SIF062","SIF063","SIF064","SIF065","SIF068","SIF071","SIF029","SIF030","SIF038","SIF039","SIF070","NCS037","NCS040","SIF006","SIF072","SIF073"
"833350353f388aa2ef2fdb97e621b40c",0,0,1,2016,5.1,47,48,35,13,12,1,0,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,0,0
"83dd09326631b86dd31a1a4fba1a0a93",0,1,1,2019,8.6,66,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"85122bd4db3dafd83157557866dd1b8e",0,1,1,2018,7.5,46,45,45,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"85143a95983d5d77b562302d0f4e0f0e",0,0,1,2019,9.2,47,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"852e58874f67b56febb834773b1a28f7",1,1,1,2016,3.9,47,6,2,4,4,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"85a0cd7915d84ef0d62848351e5cba05",0,1,1,2015,7.7,56,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"85b918b6f7a9abc37636804abe4c97e8",0,1,0,2017,6.6,52,37,36,1,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"85c2c65ea2acdd8a5b8c5c2e25da3ade",1,1,1,2018,8,37,17,17,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"86139dc409b5a6fd60a08acfe5821ab1",0,0,1,2018,7.6,35,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"86a404a9adc400b5922032be97bde531",0,0,1,2019,6.2,57,10,9,1,1,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"8778de752ad67ee5c5dd5404a9ebbca6",0,1,1,2019,8.1,54,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"880c3e0f779dad0997296c48954a3b80",1,0,1,2015,5.6,47,6,5,1,0,1,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"893d360427b51c899970ec5aa86f5a62",1,1,1,2019,4.9,36,5,2,3,3,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8984fa1e8e9dc0a2552028559ffa6f80",0,0,1,2019,8.4,52,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"8a63173432ce50ebbcfc4b436ca14027",0,0,1,2016,5.9,45,48,45,3,3,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"8adb01be6b4b5af6f6cabaa545140b8e",0,0,1,2014,6.6,49,49,48,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"8afb7fd089a5e365d241e697c6781555",0,1,1,2017,7.2,36,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"8b8b8d45a85a8eaa661ecb3ecb8b91c6",0,1,1,2019,6.8,62,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"8b8d9273cf75c00ad6475a61bfb34be6",0,1,1,2015,3.9,44,48,16,32,31,1,0,2,2,2,2,1,1,2,2,2,2,2,4,2,1,2,2,2,2,2,2,2,2,2,1,2,0,2,1,0,2,2,1,5,2,2,1,1,1,2,1,1,2,5,1,2,1,2,1,0,0
"8cb2b3925768b5b5882535011765059b",0,0,1,2016,5.8,30,40,37,3,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0
"8cf168a2b9c4bffc709a400ee06c429a",0,0,1,2019,7.7,47,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"8d8d42d48008c5baa552fab48f4bc1bd",1,1,1,2014,4,32.2,6,2,4,4,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8df7f5fea1b4ded136eb93432bf7b78f",0,0,0,2017,7.1,57,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"8e0b37165cdd342e4cf0b066722c14ac",1,1,1,2018,0,38,5,0,5,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"8e12ae2ed917586ec57e1dd274597744",0,1,1,2017,8,55,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"8e34c1b3c1b76457fd89530228d361fd",1,1,1,2017,4.5,52,12,7,5,5,0,0,2,1,1,1,1,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
"8e9d5a0b2f0b36b2fbe8cda7c5c52dcc",0,0,1,2019,7.7,68,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"8ea9fb7e95540172af5b103fe75c60b5",0,1,1,2015,7.5,43,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"8f67feeeccf4674130bd6334be76d271",1,0,1,2014,6.9,47,42,42,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"8faa45b1bf56a4b5eff4f6d7959fa59f",0,0,1,2017,7.7,50,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"91094d2c72cb8d56d4321b4ca6a8d1a7",0,0,0,2018,8.7,74,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"911fec26803d214a9b8d3315bca203b5",0,0,1,2018,6.8,56,22,21,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"920a1974467fe32b959aff5edefeb637",0,1,1,2015,6.1,38,52,47,5,5,0,0,1,1,1,1,1,2,5,5,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"92fedd6bba3e51d0ad27bc1b90ca9930",1,1,0,2014,4.2,36,12,4,8,8,0,0,2,2,2,2,1,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"930a8dbe0d2569f69b058027d353c9ba",1,0,1,2016,5.9,36,12,11,1,1,0,0,2,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"9373edff5058338c05e9570ac0a04eae",1,0,1,2014,4.5,36.4,23,12,11,9,2,0,1,1,1,2,1,4,2,0,0,0,2,2,0,1,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,4,0,1,2,0,0,0,0,0,0,1,0,0
"9383923e2fd59e55f21ac5fe38b2034f",1,1,1,2015,5.4,60,23,16,7,6,0,0,1,1,1,1,2,1,2,2,0,0,1,1,0,1,1,1,2,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,1,0,0
"93860a6a27489d7a1f0c582eef2f6eee",0,0,1,2015,5.8,47,54,48,6,6,0,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,5,1,5,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"949255a157275b46389eaacb0c9380ef",1,1,1,2014,5.5,44.2,53,46,7,7,0,0,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,5,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0
"94b06cf608a9bb1c653f18ef2d8c3102",1,0,1,2016,6.1,53,36,32,4,4,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,2,1,1,0,0,1,1,1,0,1,2,1,2,0,0,0,0,1,0,0
"95400a81890302277c1944ce1de168d0",0,0,1,2019,8.4,52,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"958190ac08ce93aec4ad6ef3fa5b7385",1,0,1,2017,7.5,42,6,6,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"959383b884906dc3424bfa299e1053cb",1,0,0,2018,7.1,44,9,9,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"95b46a068e26f2a43fcd19488b672fb2",0,0,1,2017,5.3,39,36,24,12,12,0,0,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,1,0,1,1,0,0,2,1,0,0,1,1,1,0,0,1,2,1,0,1,2,1,1,0,0,0,0,1,0,0
"95e0c0521e119e6130599f1745f32e34",0,0,1,2017,7.6,53.2,36,36,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0
"969b8760eda2bdc22c8e34ba9d9e07a5",1,1,0,2014,5.8,37.4,23,21,2,2,0,0,1,2,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
"97a96d16a67a502ec5cd98bd69c21f8b",1,1,1,2015,6.7,43,42,39,3,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,2,1,0,0
"97cc21d43d9dcd93d9af091538b7aa37",0,1,1,2018,6.4,47,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"982a417ed77040a70ab6710adef9c664",0,1,1,2015,8.6,51,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"990e79b3ab92217625b1ba9ee559e38e",0,0,1,2019,8.1,49,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"99bc2e5186e31a5d9d4c41e523d078e0",1,0,1,2016,6.8,64,23,23,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
"9a7dd493e781c9952b86c9f68c531d4b",0,0,1,2016,6.5,57,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"9aa7e96b7bd1b82187d538a7903ae62e",1,1,1,2015,4.3,33,23,12,11,11,0,0,1,2,1,1,1,2,2,2,0,0,1,1,0,1,2,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,2,0,1,2,0,0,0,0,0,0,1,0,0
"9c4e925dec3811b540ea572f8e5e29be",1,0,1,2016,6.9,56,18,18,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"9c52161bbd537c28c9e3fdb54225c6ae",0,0,1,2018,6.4,53,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"9c81715dda85fc70c2147b75ce5b9d8c",1,1,0,2015,3.2,47,18,5,13,8,5,0,2,0,1,1,0,4,0,2,2,0,0,0,1,0,2,2,0,0,0,0,4,0,2,4,0,0,2,0,0,0,0,1,4,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
"9d9a2a790883d0ba444e7aee5b219c06",0,0,1,2017,7.6,51,36,35,1,1,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"9de5a168cde602c28e10bde3c008de4f",0,1,1,2017,7,47,30,30,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0
"9e9f9d81dcbe0e708f2d5114af542701",1,1,1,2015,5.7,35,23,16,7,6,1,0,1,1,1,1,1,1,2,2,0,0,1,1,0,1,2,4,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0
"9ffe6afaac9c6775785430e15dcdfcf6",0,1,1,2016,5.7,31,38,33,5,5,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,5,0,1,2,5,2,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,2,0,0
"a0064318d4da43d0484a065e61bc6daa",0,1,1,2016,7.8,49,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"a048132e76314be92a9a434c62257492",0,0,1,2019,6.6,52,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"a153fb18e4dbe148714d8d2b78eb15bf",0,0,1,2018,6.5,47,10,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"a21ba489b47e5cb4e49c6b2d5b08e368",1,1,1,2018,1.6,53,11,2,9,1,8,4,0,2,4,4,1,4,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
"a231dba7b6b8295c8b79dabbfda1bb7c",1,0,1,2014,5.7,55.4,12,10,2,2,0,0,1,1,1,1,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"a2442f2af642cb3c292965a647998243",1,1,1,2016,5.1,47,23,15,8,8,0,0,1,2,1,1,1,2,2,2,0,0,1,2,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
"a296bb19f6d611a7ca7270ee302392a6",0,0,1,2019,5.7,48,10,7,3,3,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,1
"a3194007313baaa1b8e17eb059bf77a0",1,1,1,2015,4,42,23,11,12,11,1,0,1,2,1,1,2,1,2,2,0,0,1,1,0,1,2,4,2,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,2,0,1,2,0,0,0,0,0,0,1,0,0
"a33429d52506fb51807a4be6670ea17f",0,1,1,2018,8.5,78,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"a366b61e328c1134228aba07fe408997",1,0,1,2017,4.2,47,22,12,10,7,3,0,2,2,1,1,1,2,0,2,0,0,1,4,0,1,4,2,1,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,0,0
"a3ae4af855bce3a3fcb9f27ca0d65225",1,0,1,2018,5.6,47,5,4,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"a3badd5aae76b7421daf4b30f0fdf02a",1,1,1,2014,5.6,42.9,88,74,14,14,0,0,1,1,1,1,1,1,1,2,2,2,1,5,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,5,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0
"a419f1a262b23532e86ba3e74d01530f",0,0,1,2018,5,49,22,15,7,7,0,1,0,1,1,1,1,2,2,2,0,0,1,1,0,1,2,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"a47a3e8ed35f2875204e8435d6187f80",1,1,1,2014,6.2,47,18,15,3,3,0,0,1,1,1,1,1,1,2,0,0,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"a5442591a2933316de50f9f76a05cc52",0,0,1,2015,8.3,47,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"a5b6c6623f10a39a7e3bf773d42f56cb",0,0,1,2015,6,39,48,43,5,5,0,0,1,1,0,1,0,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"a60c5150f6a16e8b2d185f4ba64f3210",0,0,1,2015,5.4,47,60,45,15,14,1,0,5,5,1,1,1,2,2,5,1,1,1,1,1,1,5,5,1,5,1,5,1,1,1,1,1,4,5,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,0,0
"a64d990630bf01b8bba49a15b8d81d78",0,0,1,2019,7.9,64,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"a673ef9e07dd27d0a445571b76fae5d2",0,0,1,2019,7.6,31,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"a6b944453054632f5639d8546d979f53",1,1,1,2017,5.4,31,30,21,9,9,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,0,1,2,0,0,2,1,0,0,1,1,1,0,0,1,1,1,0,0,2,1,2,0,0,0,0,1,0,0
"a6e43e994ed83c716d655760edbf1d02",0,0,1,2015,5.8,47,48,41,7,7,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,0,0
"a7a093ae1ec539a67dcae7d0f2401056",1,1,1,2019,6.8,43,10,9,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1
"a850bc9c7f8eda9261dab9216c33a620",0,0,1,2018,8.4,51,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"a9d9fab005249f083252466a8523926a",0,0,1,2017,7.2,45,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
