"RA","EVADIDO","RESID_ARARAS","BOLSISTA","GRADE_CORRENTE","NOTA_MEDIA","PONTUACAO_PS","TOT_MAT_CURSADAS","TOT_APROVACOES","TOT_REPROVACOES","TOT_REPROV_FREQ","TOT_REPROV_NOTA_FREQ","NCS005","NCS012","SIF001","SIF002","SIF004","SIF005","SIF008","SIF009","SIF010","SIF011","SIF012","SIF015","SIF016","SIF017","SIF019","SIF021","SIF022","SIF026","SIF027","SIF028","SIF031","SIF032","SIF033","SIF035","SIF037","SIF040","SIF041","SIF042","SIF043","SIF047","SIF049","SIF056","SIF057","SIF058","SIF060","SIF062","SIF063","SIF064","SIF065","SIF068","SIF071","SIF029","SIF030","SIF038","SIF039","SIF070","NCS037","NCS040","SIF006","SIF072","SIF073"
"aad2dfcf5424ee68e8070e4389e190d8",0,1,1,2015,7.4,42,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"aadd1471c06587d57fffc048f89dafb2",0,0,1,2015,6.5,56,51,48,3,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"abb12738c95cbc65c91c650f83233ded",1,1,1,2018,5.9,44,11,9,2,2,0,2,0,1,1,1,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"abc339a44799419b644a0b4fac0316ec",1,0,1,2017,7.4,48,18,18,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"abff9c759b205a4023c38b1bc35d779a",1,1,1,2015,3.3,52,6,2,4,4,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ac994873020933b5a4104214f447b29b",0,0,1,2014,5.7,33.4,56,48,8,8,0,0,1,1,1,1,1,1,2,1,1,1,1,5,1,1,1,5,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,0,0
"ad0a54d623b3a341336531788fe623bb",0,0,0,2018,7.4,52,21,21,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"ae1f4b0c483635faabb1b99ea5d09b74",0,0,1,2019,7.7,49,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"af0d2900a5630b3daa6b3b98aebde052",0,1,1,2016,5.9,48,48,40,8,8,0,0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,0,0
"b0409d8707b38734f5d3b23427a14106",0,0,1,2018,8.2,47,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"b143525c70056fe120ffd49489f4b355",1,1,1,2016,2.5,47,11,2,9,7,2,0,0,0,0,0,0,2,2,0,0,0,2,4,0,2,2,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"b23c7fb568e34f96604708857820f31b",1,0,1,2018,6.7,51,17,15,2,2,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"b29b579dd9fef7aef4f0b65a7a1c82f5",1,1,1,2015,6.2,31,52,47,5,5,0,0,1,1,1,1,1,1,1,5,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,0,0
"b372a1d1579cf12c48e6ebb7e76b815d",1,1,1,2018,3.5,42,17,3,14,9,4,2,0,0,0,0,0,1,2,3,0,0,2,1,0,2,2,4,1,4,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,2,4,0,0,4,0,0,0,0,0,0,0,0,0
"b3ebad638184290d78e52d72cfdfe264",1,0,1,2016,1.3,36,12,0,12,10,2,0,2,2,4,2,2,2,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0
"b47fd51dd044a3873de6ae671842afde",0,0,1,2019,8.1,37,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"b5329d5efc60a52b31af82c325441b5c",0,1,1,2018,7.2,53,11,10,1,1,0,1,0,2,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"b55bf735d0e5d22d373a31d372ff6331",0,1,1,2019,9.2,45,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"b5cc0dca83f3f0a0e498968e1d66e499",0,0,1,2015,7.2,47,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"b653f669d062cb9648dd996de73699ad",0,0,1,2018,7.3,33,21,21,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"b6e57c67f48b97d8bff53bd23af85485",1,0,1,2016,6.3,43,23,21,2,2,0,0,1,1,1,1,1,1,1,2,0,0,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
"b741bd0a597dcba49782c6f18c8ed376",1,0,1,2015,5.3,31,23,17,6,6,0,0,1,1,1,1,1,1,2,2,0,0,2,1,0,1,2,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
"b74659aa7b67abdb531f887f948d9eef",1,0,1,2014,7.2,47,29,27,2,2,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
"b8958a0faa479d88338973f9e31a7dda",0,1,1,2017,7.8,47,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"b8a05058548f18aaf34c336f0a91b636",0,0,1,2019,5.8,47,5,4,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"bb16a9ec7937fcf78803ac8c90bf5ce5",0,1,1,2017,6.2,47,36,32,4,4,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,2,1,1,0,0,0,0,1,0,0
"bb386fe6095b096f809044d82bf9c90f",0,1,1,2018,1.3,41,9,1,8,4,4,0,0,2,4,2,2,0,4,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
"bb581be36b11b61842a0efa1e881c9c4",0,0,1,2017,7.6,45,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"bb7ac07ad6f0e3ad3b5e2743401a9d01",0,0,1,2018,5.1,49,22,15,7,6,1,1,0,1,1,1,1,1,2,2,0,0,2,1,0,1,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"bbdcff4d07679015b8f6c9847dc25bc8",1,1,1,2017,5.7,42,46,39,7,7,0,0,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,0,1,1,0,0,2,1,0,0,1,1,1,0,0,1,1,1,0,1,1,2,1,0,0,0,0,1,0,0
"bbde723fa74bb5bdcdae5578dbe7ec20",1,0,1,2016,2.8,47,6,2,4,1,3,0,2,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"bcedba53ca342e3858f98e5b8927488b",0,1,1,2019,8.5,51,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"bd1fc060a69fcee258a9de0edabede97",1,1,1,2018,6.1,50,22,21,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"bdc94b62c3820562ed4e67d5abf3f6bd",0,0,1,2016,7.3,45,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"bdfd0706bc8d4c756ec96df09fed0938",0,0,1,2019,2,61,8,2,6,2,4,0,0,2,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,4,4
"bebe8c138f9a631eb78c00d9d6956677",1,1,1,2016,3.8,31,36,16,20,19,1,0,0,0,0,0,0,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,2,4,0,2,1,0,0,2,1,2,0,0,1,1,2,2,0,1,1,2,1,0,2,2,1,0,0
"bf55f83bb8152f394cda025f3b77dd94",0,0,1,2018,7.7,47,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"bf69b92c5aeec318f7b6044bb6f3c82f",0,1,1,2019,4.8,39.9,17,11,6,6,0,1,0,2,2,1,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"bfc7c6eef1135646913c542e51604577",1,0,1,2018,5,34,11,8,3,3,0,1,0,1,1,1,1,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"bfdce6f69ec0c8567066974f2df7d84f",1,0,1,2018,6.7,46,22,21,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"c01fb94899ad6a0107807dd7a299faff",1,0,0,2014,7.3,43.3,18,18,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"c2126efddff1bd419c0dfb42b08a8ded",0,1,1,2019,4.7,47,10,6,4,4,0,0,0,1,2,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1
"c3eee79b17444347e3ae5ededa0f1f06",0,0,1,2019,6,40,10,9,1,1,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"c3ef25e4d31ccf4a7119974276d8e33e",1,0,1,2018,4.7,62,22,13,9,6,3,1,0,1,1,1,1,1,2,4,0,0,1,1,0,1,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,2,4,0,1,2,0,0,0,0,0,0,0,0,0
"c439736dda40ebf0a1672fe011dfe061",0,0,1,2019,5.7,62,10,7,3,3,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1
"c5000b6afef9729a5a874ea64088da72",0,0,1,2015,8.7,47,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"c542fdbf746d991be265d9fb814b0bb2",1,1,1,2016,3.9,47,6,2,4,3,0,0,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"c5b041300fd361f3a02850c665b32094",0,1,1,2015,7.3,47,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"c5e5b4686b24e62c3b495c889271d7df",1,1,1,2018,3.7,32,17,6,11,11,0,2,0,2,2,1,2,2,2,0,0,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"c6cbf214123370d11087868d282db344",0,1,1,2019,6,42,8,8,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"c71378cdd485967bf5e648cf69a4d12d",0,0,1,2017,7.4,47,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"c77acaa05d77d078780d2c47ff11d2c7",1,1,0,2014,5.2,39,18,14,4,4,0,0,1,1,1,1,1,1,2,0,0,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"c8227069d71a741f33b76aea40ff8ff7",1,1,1,2015,6.1,46,48,43,5,5,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0
"c89c46828de1e3563537725b4168eceb",1,0,1,2015,4.7,31,53,32,21,21,0,0,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,5,1,2,2,1,1,1,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,0,0
"c8a0d7ea91f5645890ce632b6fa222eb",1,1,1,2018,7.6,53,11,11,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"c8aab1b523770051cfccc33f170d4857",1,1,1,2014,5.3,47,23,16,7,7,0,0,1,1,1,1,1,2,2,2,0,0,1,1,0,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,0,1,2,0,0,0,0,0,0,1,0,0
"c96fc068f8feaf7431c522ef2bf235cc",1,0,1,2015,3.6,47,51,20,31,30,1,0,2,2,1,1,1,5,2,1,2,2,1,5,2,1,2,0,2,1,2,2,2,2,1,1,4,0,2,1,0,0,2,1,2,0,0,1,5,1,2,1,1,1,2,2,0,2,2,1,0,0
"c97b73f888bcc75e69330f0c81f166be",0,1,1,2015,7.7,65,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"ca096a65f3c9748ccdd072c7fb727b28",1,0,1,2014,5.9,37,6,4,2,2,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ca1de62ce31bd4b694c563c0264ce3b7",0,0,1,2015,6.9,47,49,48,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"ca94e2ee75da6a6e3e37fc84b461f9bc",0,1,1,2019,9.3,47,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"cb8a9563c723f5b2fd86ad6e1150dcea",0,0,0,2018,6.5,59,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"cbf586ba258e26c95548f65274f9963f",0,1,1,2016,4,35,48,21,27,19,8,0,1,2,1,1,1,1,1,4,2,4,1,1,2,1,1,2,1,2,2,2,2,2,1,2,4,0,2,1,0,4,1,1,1,4,4,1,1,2,2,1,2,1,4,2,4,2,2,1,0,0
"cc2e1026cfa8c0691f515e815441c407",0,1,1,2019,6.1,43,10,8,2,2,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1
"cc3dac05932b043879b269e703b61304",0,0,1,2018,8.2,47,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"ccfe07a2c47b87e285d362dfb4490dde",0,1,1,2016,6.3,63,48,39,9,4,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,4,1,1,1,3,3,1,1,1,1,1,1,1,2,1,4,2,2,1,0,0
"cd6681f770b55e316291e94f7b73e269",0,0,1,2019,6.3,41,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"cdd60d547bfb1788fada355783eafaf0",1,1,1,2016,3.9,39,12,6,6,6,0,0,2,2,1,1,1,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"cdff0cec3109a102fdeefddb9f4773b5",0,0,0,2018,5.8,47,22,20,2,2,0,1,0,2,1,1,1,1,1,1,0,0,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"ced0eada44d1a157512b7dd58a397ec2",1,0,1,2016,6.1,44,42,37,5,5,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,2,1,1,1,1,1,1,0,1,1,1,0,0
"cf7bcd1c647a7764b2b38aa039a55aa5",1,0,1,2015,8,47,6,6,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cfc2756fada976359ea1961a18ac84f2",0,0,1,2014,7.2,47,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"d1e2ead5a42e0cf0476934006b1cc1a9",0,0,1,2015,7,47,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"d206fd800097e5cd86192ea0be6b593c",0,1,1,2019,7.8,52,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"d275059ef26291a412fb1a19e9e2d261",0,1,0,2016,6.6,45,48,46,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0
"d2eded5548241fac7a36200a063b40b1",0,1,1,2019,7.3,53,7,7,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"d45c420b0b31b3cac54adf4aa2d5c85c",0,0,1,2016,7.4,47,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"d5f6752084f847c4cee58d0fdb287180",1,1,1,2014,4.3,43.4,12,5,7,7,0,0,2,2,2,2,2,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"d63bceec43a7163b232a8ac39a1e78fe",0,0,1,2017,7.7,57,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"d67960405bd3d984b79ee5ae88958d9d",0,1,1,2014,7.3,52.4,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"d6997f272b6ffb9e7ed7fec6a69373d4",1,1,1,2019,3.5,41,5,2,3,3,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"d6e8a7c1370893b6650731fe9f76fe19",0,0,1,2017,7.9,47,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"d78b63f47609896c5bd547f9e3ec40d0",0,0,0,2016,7.9,54,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"d8b46f43573a987c3bf53ddd3270cfc7",1,0,1,2016,7.1,47,29,29,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
"d93c0ea763561d07988d4970ab386ee9",0,0,1,2017,7.6,45,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
